contractSymbol,lastTradeDate,strike,lastPrice,call_bid,call_ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,optionType,expiration,ticker,S0,call_mid,bid_ask_spread,spread_percent,current_date,moneyness,K,S0,T,r,q
AAPL271217C00180000,2026-02-06 14:39:59+00:00,180.0,116.91,114.6,117.3,1.9100037,1.6608728,1.0,940,0.4537408142089844,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,115.94999999999999,2.700000000000003,2.3285899094437283,2026-02-07 14:19:53.797579,ITM,180.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00185000,2026-02-05 15:12:05+00:00,185.0,108.93,110.35,112.7,0.0,0.0,1.0,1403,0.43912304046630857,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,111.525,2.3500000000000085,2.1071508630352014,2026-02-07 14:19:53.797579,ITM,185.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00190000,2026-02-04 17:23:10+00:00,190.0,106.2,106.6,108.75,0.0,0.0,3.0,843,0.4314326876831055,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,107.675,2.1500000000000057,1.9967494775946188,2026-02-07 14:19:53.797579,ITM,190.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00195000,2026-02-05 14:30:03+00:00,195.0,105.0,102.7,104.9,0.0,0.0,1.0,425,0.42449000808715825,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,103.80000000000001,2.200000000000003,2.1194605009633936,2026-02-07 14:19:53.797579,ITM,195.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00200000,2026-02-06 18:38:03+00:00,200.0,98.0,98.7,101.0,-0.6500015,-0.6588966,5.0,4321,0.4167538793945312,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,99.85,2.299999999999997,2.3034551827741585,2026-02-07 14:19:53.797579,ITM,200.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00205000,2026-02-05 20:54:50+00:00,205.0,94.57,95.25,97.8,0.0,0.0,3.0,1037,0.41527379165649414,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,96.525,2.549999999999997,2.641802641802639,2026-02-07 14:19:53.797579,ITM,205.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00210000,2026-02-06 17:48:29+00:00,210.0,92.9,91.6,93.7,1.5800018,1.7301817,4.0,1023,0.4050657638549804,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,92.65,2.1000000000000085,2.266594711279016,2026-02-07 14:19:53.797579,ITM,210.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00215000,2026-02-06 20:14:23+00:00,215.0,88.49,88.1,90.35,2.8399963,3.3158157,102.0,1052,0.4012968806457519,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,89.225,2.25,2.521714766040908,2026-02-07 14:19:53.797579,ITM,215.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00220000,2026-02-05 18:10:14+00:00,220.0,82.41,84.2,86.15,0.0,0.0,2.0,1548,0.389852903289795,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,85.17500000000001,1.9500000000000028,2.289404167889642,2026-02-07 14:19:53.797579,ITM,220.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00225000,2026-02-06 19:29:36+00:00,225.0,80.9,81.1,82.35,-0.8600006,-1.0518599,115.0,2392,0.38164375686645496,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,81.725,1.25,1.5295197308045274,2026-02-07 14:19:53.797579,ITM,225.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00230000,2026-02-05 20:55:00+00:00,230.0,79.2,77.4,79.25,-0.80000305,-1.0000038,22.0,1868,0.3788361677551269,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,78.325,1.8499999999999943,2.36195339929779,2026-02-07 14:19:53.797579,ITM,230.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00235000,2026-02-06 20:32:54+00:00,235.0,74.83,74.05,75.9,3.5800018,5.024564,21.0,538,0.37355667953491206,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,74.975,1.8500000000000085,2.467489163054363,2026-02-07 14:19:53.797579,ITM,235.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00240000,2026-02-04 20:52:41+00:00,240.0,72.12,71.0,72.55,0.0,0.0,35.0,872,0.3678804667663575,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,71.775,1.5499999999999972,2.1595262974573277,2026-02-07 14:19:53.797579,ITM,240.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00245000,2026-02-06 15:45:35+00:00,245.0,69.85,67.65,69.6,2.8499985,4.253729,14.0,610,0.36484399810791024,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,68.625,1.9499999999999886,2.8415300546447924,2026-02-07 14:19:53.797579,ITM,245.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00250000,2026-02-06 17:27:11+00:00,250.0,65.9,64.5,66.9,1.1500015,1.7760642,62.0,4409,0.3631655480957031,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,65.7,2.4000000000000057,3.652968036529689,2026-02-07 14:19:53.797579,ITM,250.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00255000,2026-02-06 16:22:05+00:00,255.0,63.25,61.5,63.4,3.119999,5.1887555,1.0,605,0.3551852812194824,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,62.45,1.8999999999999986,3.0424339471577238,2026-02-07 14:19:53.797579,ITM,255.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00260000,2026-02-06 20:40:58+00:00,260.0,59.42,58.7,60.6,0.41999817,0.7118613,14.0,2566,0.3518741571044921,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,59.650000000000006,1.8999999999999986,3.185247275775353,2026-02-07 14:19:53.797579,ITM,260.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00265000,2026-02-06 14:30:00+00:00,265.0,55.38,55.75,58.2,0.8199997,1.502932,2.0,753,0.3509128630065917,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,56.975,2.450000000000003,4.300131636682761,2026-02-07 14:19:53.797579,ITM,265.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00270000,2026-02-06 20:35:19+00:00,270.0,53.94,52.75,55.6,0.2899971,0.5405351,13.0,2797,0.3480594979858398,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,54.175,2.8500000000000014,5.260729118597142,2026-02-07 14:19:53.797579,ITM,270.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00275000,2026-02-06 20:35:19+00:00,275.0,51.27,50.3,52.7,1.7299995,3.4921267,138.0,570,0.34268845794677727,True,REGULAR,USD,call,2027-12-17,AAPL,278.12,51.5,2.4000000000000057,4.660194174757293,2026-02-07 14:19:53.797579,ITM,275.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00280000,2026-02-06 20:12:48+00:00,280.0,48.55,48.1,50.3,0.25,0.51759833,147.0,2301,0.34030811065673827,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,49.2,2.1999999999999957,4.471544715447146,2026-02-07 14:19:53.797579,OTM,280.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00285000,2026-02-06 16:55:51+00:00,285.0,46.64,44.95,47.75,2.7399979,6.2414527,12.0,682,0.33646293426513674,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,46.35,2.799999999999997,6.040992448759433,2026-02-07 14:19:53.797579,OTM,285.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00290000,2026-02-06 20:53:16+00:00,290.0,43.85,43.35,43.6,0.8499985,1.9767406,4.0,1808,0.32150947052001955,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,43.475,0.25,0.5750431282346176,2026-02-07 14:19:53.797579,OTM,290.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00295000,2026-02-06 19:06:51+00:00,295.0,40.96,41.0,41.3,1.5099983,3.8276255,8.0,318,0.3185035191345214,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,41.15,0.29999999999999716,0.7290400972053395,2026-02-07 14:19:53.797579,OTM,295.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00300000,2026-02-06 20:49:29+00:00,300.0,38.88,38.8,39.05,0.63000107,1.6470617,39.0,6793,0.31536024002075186,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,38.925,0.25,0.6422607578676943,2026-02-07 14:19:53.797579,OTM,300.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00305000,2026-02-06 16:55:36+00:00,305.0,37.45,36.65,36.9,0.5300026,1.4355434,11.0,790,0.3124153231811523,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,36.775,0.25,0.6798096532970768,2026-02-07 14:19:53.797579,OTM,305.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00310000,2026-02-05 20:59:10+00:00,310.0,34.12,34.6,34.85,0.0,0.0,2.0,762,0.3096687686157227,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,34.725,0.25,0.7199424046076314,2026-02-07 14:19:53.797579,OTM,310.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00315000,2026-02-06 20:49:29+00:00,315.0,32.72,32.65,32.9,1.420002,4.5367475,8.0,1207,0.3071205763244628,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,32.775,0.25,0.7627765064836004,2026-02-07 14:19:53.797579,OTM,315.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00320000,2026-02-06 20:13:15+00:00,320.0,30.9,30.75,31.0,1.5,5.102041,14.0,818,0.30445031494140623,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,30.875,0.25,0.8097165991902834,2026-02-07 14:19:53.797579,OTM,320.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00325000,2026-02-06 14:30:00+00:00,325.0,28.55,28.95,29.2,3.6499996,14.658633,3.0,413,0.3019784158325196,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,29.075,0.25,0.8598452278589854,2026-02-07 14:19:53.797579,OTM,325.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00330000,2026-02-06 20:41:50+00:00,330.0,27.35,27.2,27.5,0.6000004,2.2429922,3.0,472,0.2997353962707519,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,27.35,0.3000000000000007,1.0968921389396735,2026-02-07 14:19:53.797579,OTM,330.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00335000,2026-02-06 16:51:01+00:00,335.0,26.4,25.6,26.9,0.37999916,1.4604118,21.0,1765,0.30452660812377924,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,26.25,1.2999999999999972,4.952380952380942,2026-02-07 14:19:53.797579,OTM,335.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00340000,2026-02-06 16:57:37+00:00,340.0,24.7,24.05,25.35,1.9000015,8.333341,149.0,259,0.3024819508361816,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,24.700000000000003,1.3000000000000007,5.263157894736844,2026-02-07 14:19:53.797579,OTM,340.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00345000,2026-02-06 14:59:51+00:00,345.0,23.62,21.75,23.9,4.370001,22.701303,5.0,106,0.3006966903686523,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,22.825,2.1499999999999986,9.419496166484112,2026-02-07 14:19:53.797579,OTM,345.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00350000,2026-02-06 20:05:05+00:00,350.0,21.55,20.2,22.5,1.3499985,6.6831603,6.0,923,0.29883513671874995,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,21.35,2.3000000000000007,10.772833723653399,2026-02-07 14:19:53.797579,OTM,350.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00355000,2026-02-06 20:04:47+00:00,355.0,20.1,18.9,21.2,2.8000011,16.184978,2.0,1805,0.29727875579833973,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,20.049999999999997,2.3000000000000007,11.471321695760604,2026-02-07 14:19:53.797579,OTM,355.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00360000,2026-02-06 15:56:48+00:00,360.0,19.08,18.0,20.0,0.95000076,5.2399383,1.0,435,0.2960275476074219,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,19.0,2.0,10.526315789473683,2026-02-07 14:19:53.797579,OTM,360.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00365000,2026-02-03 15:50:27+00:00,365.0,14.8,16.5,18.8,0.0,0.0,4.0,234,0.294379614868164,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,17.65,2.3000000000000007,13.031161473087824,2026-02-07 14:19:53.797579,OTM,365.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00370000,2026-02-06 20:35:08+00:00,370.0,16.5,15.45,17.7,0.0,0.0,10.0,218,0.2930826307678222,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,16.575,2.25,13.574660633484164,2026-02-07 14:19:53.797579,OTM,370.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00375000,2026-02-06 20:42:25+00:00,375.0,15.55,14.4,15.65,2.6500006,20.54264,6.0,230,0.2840342593383788,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,15.025,1.25,8.319467554076539,2026-02-07 14:19:53.797579,OTM,375.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00380000,2026-02-04 18:18:02+00:00,380.0,14.25,13.5,14.7,0.0,0.0,1.0,424,0.2829661547851562,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,14.1,1.1999999999999993,8.510638297872337,2026-02-07 14:19:53.797579,OTM,380.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00385000,2026-01-08 15:23:02+00:00,385.0,8.95,12.5,14.75,0.0,0.0,1.0,136,0.2896189202880859,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,13.625,2.25,16.51376146788991,2026-02-07 14:19:53.797579,OTM,385.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00390000,2026-02-02 18:07:25+00:00,390.0,9.56,11.6,12.85,0.0,0.0,1.0,219,0.28006701385498034,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,12.225,1.25,10.224948875255624,2026-02-07 14:19:53.797579,OTM,390.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00395000,2026-01-21 20:14:09+00:00,395.0,6.65,11.7,12.05,0.0,0.0,1.0,389,0.2790904611206054,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,11.875,0.3500000000000014,2.947368421052644,2026-02-07 14:19:53.797579,OTM,395.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00400000,2026-02-06 15:23:45+00:00,400.0,11.27,11.0,11.25,0.4800005,4.448568,19.0,4824,0.2777477011108398,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,11.125,0.25,2.247191011235955,2026-02-07 14:19:53.797579,OTM,400.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00405000,2026-01-30 14:42:05+00:00,405.0,6.32,10.3,10.55,0.0,0.0,1.0,83,0.2769237347412109,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,10.425,0.25,2.3980815347721824,2026-02-07 14:19:53.797579,OTM,405.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00410000,2026-01-13 17:06:27+00:00,410.0,6.85,9.6,9.85,0.0,0.0,1.0,97,0.27574881973266596,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,9.725,0.25,2.570694087403599,2026-02-07 14:19:53.797579,OTM,410.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00415000,2026-02-02 20:13:31+00:00,415.0,7.35,8.95,9.2,0.0,0.0,1.0,78,0.2746959738159179,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,9.075,0.25,2.7548209366391188,2026-02-07 14:19:53.797579,OTM,415.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00420000,2026-02-02 20:05:13+00:00,420.0,6.86,8.4,8.65,0.0,0.0,1.0,322,0.2742839906311035,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,8.525,0.25,2.9325513196480935,2026-02-07 14:19:53.797579,OTM,420.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00425000,2026-01-28 17:53:40+00:00,425.0,5.15,7.85,8.05,0.0,0.0,8.0,181,0.27304804107666014,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,7.95,0.20000000000000107,2.515723270440265,2026-02-07 14:19:53.797579,OTM,425.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00430000,2026-01-30 15:16:01+00:00,430.0,4.9,7.35,7.55,0.0,0.0,2.0,332,0.2725139888000488,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,7.449999999999999,0.20000000000000018,2.6845637583892645,2026-02-07 14:19:53.797579,OTM,430.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00435000,2026-02-03 19:26:31+00:00,435.0,6.3,6.85,7.05,0.0,0.0,1.0,203,0.2716747637939453,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,6.949999999999999,0.20000000000000018,2.8776978417266217,2026-02-07 14:19:53.797579,OTM,435.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00440000,2026-02-05 17:47:36+00:00,440.0,6.26,6.4,6.6,0.0,0.0,2.0,8387,0.2710796769714356,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,6.5,0.1999999999999993,3.076923076923066,2026-02-07 14:19:53.797579,OTM,440.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00450000,2026-02-06 15:25:49+00:00,450.0,5.8,5.6,5.8,-0.099999905,-1.6949136,1.0,223,0.27017941741943363,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,5.699999999999999,0.20000000000000018,3.5087719298245648,2026-02-07 14:19:53.797579,OTM,450.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00460000,2026-01-26 16:11:06+00:00,460.0,3.05,4.9,5.05,0.0,0.0,3.0,28,0.26877562286376955,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,4.975,0.14999999999999947,3.0150753768844116,2026-02-07 14:19:53.797579,OTM,460.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00470000,2026-01-30 15:09:25+00:00,470.0,2.9,4.25,4.45,0.0,0.0,10.0,109,0.2682568292236328,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,4.35,0.20000000000000018,4.597701149425292,2026-02-07 14:19:53.797579,OTM,470.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00480000,2026-01-27 14:42:18+00:00,480.0,2.83,3.75,3.9,0.0,0.0,2.0,33,0.26746338012695314,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,3.825,0.1499999999999999,3.9215686274509776,2026-02-07 14:19:53.797579,OTM,480.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00490000,2026-01-23 14:47:13+00:00,490.0,1.72,3.3,3.45,0.0,0.0,1.0,33,0.267310793762207,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,3.375,0.15000000000000036,4.444444444444455,2026-02-07 14:19:53.797579,OTM,490.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00500000,2026-02-05 19:47:07+00:00,500.0,3.05,2.91,3.05,0.0,0.0,26.0,583,0.26712769012451176,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,2.98,0.13999999999999968,4.697986577181197,2026-02-07 14:19:53.797579,OTM,500.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00510000,2026-02-04 16:19:07+00:00,510.0,2.85,2.56,2.69,0.0,0.0,20.0,42,0.2668225173950196,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,2.625,0.1299999999999999,4.952380952380948,2026-02-07 14:19:53.797579,OTM,510.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00520000,2026-01-26 15:20:38+00:00,520.0,1.56,2.26,2.39,0.0,0.0,20.0,24,0.2669140692138672,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,2.325,0.13000000000000034,5.591397849462379,2026-02-07 14:19:53.797579,OTM,520.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00530000,2026-02-04 17:12:39+00:00,530.0,2.19,2.0,2.13,0.0,0.0,6.0,303,0.267158207397461,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,2.065,0.1299999999999999,6.295399515738493,2026-02-07 14:19:53.797579,OTM,530.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00540000,2026-02-02 20:01:27+00:00,540.0,1.57,1.78,1.9,0.0,0.0,2.0,47,0.2674023455810547,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,1.8399999999999999,0.11999999999999988,6.521739130434777,2026-02-07 14:19:53.797579,OTM,540.0,278.12,1.8547945205479452,0.045,0.37
AAPL271217C00550000,2026-02-06 20:20:37+00:00,550.0,1.67,1.58,1.71,-0.09000003,-5.1136384,36.0,311,0.26807372558593745,False,REGULAR,USD,call,2027-12-17,AAPL,278.12,1.645,0.1299999999999999,7.902735562310023,2026-02-07 14:19:53.797579,OTM,550.0,278.12,1.8547945205479452,0.045,0.37
AAPL280121C00005000,2026-02-02 15:33:56+00:00,5.0,260.05,269.35,277.35,0.0,0.0,161.0,198,1.2988316308593748,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,273.35,8.0,2.9266508139747573,2026-02-07 14:19:53.927342,ITM,5.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00010000,2026-01-14 14:30:08+00:00,10.0,249.67,264.3,272.4,0.0,0.0,26.0,26,1.0351610742187503,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,268.35,8.099999999999966,3.0184460592509654,2026-02-07 14:19:53.927342,ITM,10.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00015000,2026-01-16 20:32:34+00:00,15.0,241.24,260.5,265.5,0.0,0.0,12.0,12,1.3571809484863282,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,263.0,5.0,1.9011406844106464,2026-02-07 14:19:53.927342,ITM,15.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00020000,2026-02-06 20:53:05+00:00,20.0,258.54,256.0,261.0,10.040009,4.040245,3.0,10,0.8549819189453125,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,258.5,5.0,1.9342359767891684,2026-02-07 14:19:53.927342,ITM,20.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00025000,2026-02-02 14:55:08+00:00,25.0,238.42,251.0,256.0,0.0,0.0,2.0,4,0.7773459765625,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,253.5,5.0,1.9723865877712032,2026-02-07 14:19:53.927342,ITM,25.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00035000,2025-12-08 18:26:09+00:00,35.0,243.92,222.0,227.0,0.0,0.0,,1,1.0000000000000003e-05,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,224.5,5.0,2.2271714922048997,2026-02-07 14:19:53.927342,ITM,35.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00040000,2026-01-02 15:52:01+00:00,40.0,234.0,237.5,242.0,0.0,0.0,20.0,14,0.7866232275390624,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,239.75,4.5,1.8769551616266946,2026-02-07 14:19:53.927342,ITM,40.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00045000,2026-02-02 18:43:50+00:00,45.0,223.12,232.5,237.5,0.0,0.0,1.0,4,0.7583031982421876,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,235.0,5.0,2.127659574468085,2026-02-07 14:19:53.927342,ITM,45.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00050000,2026-02-06 15:13:49+00:00,50.0,232.25,228.0,233.0,22.100006,10.516301,1.0,54,0.749148016357422,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,230.5,5.0,2.1691973969631237,2026-02-07 14:19:53.927342,ITM,50.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00060000,2026-01-16 20:29:04+00:00,60.0,199.8,219.0,224.0,0.0,0.0,2.0,4,0.723513507080078,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,221.5,5.0,2.2573363431151243,2026-02-07 14:19:53.927342,ITM,60.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00070000,2026-02-06 20:45:48+00:00,70.0,211.85,210.0,214.5,1.300003,0.617432,80.0,41,0.6843293286132813,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,212.25,4.5,2.1201413427561837,2026-02-07 14:19:53.927342,ITM,70.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00080000,2026-01-30 20:41:08+00:00,80.0,186.0,200.5,205.5,0.0,0.0,7.0,39,0.6477696356201172,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,203.0,5.0,2.4630541871921183,2026-02-07 14:19:53.927342,ITM,80.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00090000,2026-01-21 14:55:17+00:00,90.0,163.62,191.5,196.5,0.0,0.0,1.0,105,0.6207313317871095,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,194.0,5.0,2.5773195876288657,2026-02-07 14:19:53.927342,ITM,90.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00100000,2026-02-02 19:25:12+00:00,100.0,174.96,182.5,187.5,0.0,0.0,36.0,94,0.5937540625000001,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,185.0,5.0,2.7027027027027026,2026-02-07 14:19:53.927342,ITM,100.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00110000,2026-01-23 17:10:54+00:00,110.0,147.6,173.5,178.5,0.0,0.0,11.0,46,0.5671430004882813,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,176.0,5.0,2.840909090909091,2026-02-07 14:19:53.927342,ITM,110.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00120000,2026-01-23 15:03:05+00:00,120.0,136.01,165.0,169.5,0.0,0.0,28.0,45,0.5459334957885743,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,167.25,4.5,2.690582959641256,2026-02-07 14:19:53.927342,ITM,120.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00130000,2026-02-06 17:38:43+00:00,130.0,158.5,156.5,161.0,13.25,9.122203,5.0,69,0.5285691674804689,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,158.75,4.5,2.8346456692913384,2026-02-07 14:19:53.927342,ITM,130.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00135000,2026-02-06 17:30:17+00:00,135.0,154.42,152.0,156.5,7.75,5.283971,5.0,55,0.5153857055664062,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,154.25,4.5,2.9173419773095626,2026-02-07 14:19:53.927342,ITM,135.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00140000,2026-01-29 14:30:34+00:00,140.0,131.35,148.0,152.0,0.0,0.0,8.0,51,0.5062610409545899,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,150.0,4.0,2.666666666666667,2026-02-07 14:19:53.927342,ITM,140.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00145000,2026-01-15 17:22:36+00:00,145.0,129.0,143.5,148.0,0.0,0.0,1.0,7,0.5293015820312501,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,145.75,4.5,3.0874785591766725,2026-02-07 14:19:53.927342,ITM,145.0,278.12,1.9506849315068493,0.045,0.37
AAPL280121C00150000,2026-01-30 17:03:40+00:00,150.0,119.42,139.9,143.5,0.0,0.0,2.0,52,0.5149889810180664,True,REGULAR,USD,call,2028-01-21,AAPL,278.12,141.7,3.5999999999999943,2.5405786873676743,2026-02-07 14:19:53.927342,ITM,150.0,278.12,1.9506849315068493,0.045,0.37
